Date,Party,Total,Narration,Is_Fraud,is_round,is_q_end,v_count,kw_flag
2024-10-02,"Iyer, Singh and Banik",100000.0,Electricity Bill Payment,1,1,0,1,0
2024-10-06,"Dhillon, Sandhu and Bhandari",33052.26,Payment for Internet Charges - Inv #352,1,0,0,1,0
2025-03-05,"Srinivas, Atwal and Bail",65356.48,Payment for Internet Charges - Inv #969,1,0,1,1,0
2024-10-15,"Sama, Kant and Shankar",36160.54,Payment for Professional Charges - Inv #682,0,0,0,1,0
2024-04-21,"Tripathi, Konda and Hans",63115.46,Payment for Monthly Office Rent - Inv #851,0,0,0,1,0
2024-06-19,"Sama, Devi and Mangal",1370.69,Payment for Stationery Purchase - Inv #501,0,0,1,1,0
2025-04-20,"Sodhi, Shroff and Tak",50000.0,Payment for Monthly Office Rent - Inv #530,0,1,0,1,0
2025-06-12,Vaidya LLC,37573.67,Payment for Monthly Office Rent - Inv #422,0,0,1,1,0
2024-08-24,Kala PLC,25000.0,Payment for Staff Salary - Inv #385,0,1,0,1,0
2025-01-12,"Bawa, Menon and Bhat",13774.93,Payment for Professional Charges - Inv #815,0,0,0,1,0
2025-10-10,Muni-Dave,33174.82,Payment for Monthly Office Rent - Inv #718,0,0,0,1,0
2025-05-31,Gera LLC,77796.31,Payment for Monthly Office Rent - Inv #837,0,0,0,1,0
2026-02-13,"Pillay, Bajwa and Pillai",31079.86,Payment for Electricity Bill Payment - Inv #472,0,0,0,1,0
2025-12-10,"Talwar, Krishna and Choudhry",77594.76,Payment for Internet Charges - Inv #791,0,0,1,1,0
2024-04-02,Srinivasan and Sons,60547.23,Payment for Monthly Office Rent - Inv #406,0,0,0,1,0
2026-02-02,Dhaliwal-Dayal,25423.62,Payment for Electricity Bill Payment - Inv #626,0,0,0,1,0
2025-03-27,Halder PLC,39019.11,Payment for Stationery Purchase - Inv #522,0,0,1,1,0
2026-02-01,Srinivas PLC,5000.0,Payment for Stationery Purchase - Inv #633,0,1,0,1,0
2025-02-04,Keer Group,25000.0,Payment for Stationery Purchase - Inv #593,0,1,0,1,0
2026-02-01,Sandhu-Thaker,43043.19,Payment for urgent expense,1,0,0,1,1
2024-06-07,Menon PLC,15000.0,Payment for Staff Salary - Inv #397,0,1,1,1,0
2025-07-18,"Warrior, Saha and Rattan",50000.0,Petty cash reimbursement,0,1,0,1,1
2024-05-17,Kunda PLC,15092.3,Petty cash reimbursement,0,0,0,1,1
2025-02-23,Dubey-Raghavan,74564.44,Payment for Stationery Purchase - Inv #124,0,0,0,1,0
2025-08-29,Patel-Nayar,15000.0,Payment for Electricity Bill Payment - Inv #834,0,1,0,1,0
2025-12-17,Chaudhuri PLC,6324.05,Payment for Internet Charges - Inv #674,0,0,1,1,0
2025-12-28,Jani Ltd,50000.0,Payment for Staff Salary - Inv #723,0,1,1,1,0
2025-02-12,Dugal PLC,43126.91,Payment for Stationery Purchase - Inv #206,0,0,0,1,0
2024-06-27,Lad-Bal,5000.0,Payment for Monthly Office Rent - Inv #668,0,1,1,1,0
2024-05-25,Agarwal Inc,13242.59,Payment for Professional Charges - Inv #551,0,0,0,1,0
2025-05-02,Barad Ltd,35457.28,Payment for Staff Salary - Inv #792,0,0,0,1,0
2024-03-09,"Hari, Andra and Jani",15000.0,Payment for Internet Charges - Inv #504,0,1,1,1,0
2025-03-06,Mahal PLC,32440.6,Payment for split expense,1,0,1,1,1
2025-04-28,Chatterjee-Ramakrishnan,25000.0,Payment for Internet Charges - Inv #606,0,1,0,1,0
2025-03-20,"Suresh, Dara and Thakur",15000.0,Payment for Electricity Bill Payment - Inv #540,0,1,1,1,0
2024-02-29,Wable-Dutta,45709.72,Payment for Professional Charges - Inv #133,0,0,0,1,0
2025-04-05,Dua and Sons,10000.0,Payment for Electricity Bill Payment - Inv #809,0,1,0,1,0
2025-03-10,Sarraf Inc,73027.56,Payment for Staff Salary - Inv #523,0,0,1,1,0
2025-05-19,D’Alia-Wadhwa,46666.44,Payment for Internet Charges - Inv #354,0,0,0,1,0
2025-03-29,"Roy, Chhabra and Sahni",5000.0,Payment for Staff Salary - Inv #635,0,1,1,1,0
2024-11-17,Wason PLC,10740.63,Payment for Electricity Bill Payment - Inv #538,0,0,0,1,0
2025-08-09,"Ray, Sachdev and Randhawa",25000.0,Payment for Internet Charges - Inv #104,0,1,0,1,0
2024-08-01,Sampath LLC,74543.92,Payment for Professional Charges - Inv #926,0,0,0,1,0
2025-04-29,"Babu, Kale and Sankaran",69062.73,Payment for Internet Charges - Inv #399,0,0,0,1,0
2025-08-30,Shah PLC,72487.46,Payment for Monthly Office Rent - Inv #837,0,0,0,1,0
2025-01-04,Tara Group,59037.4,Payment for Staff Salary - Inv #234,0,0,0,1,0
2025-03-18,Oommen-Magar,72992.15,Payment for Internet Charges - Inv #240,0,0,1,1,0
2024-12-14,Tella and Sons,25000.0,Payment for Professional Charges - Inv #437,0,1,1,1,0
2026-01-30,Balasubramanian Ltd,50000.0,Electricity Bill Payment,1,1,0,1,0
2024-06-22,Viswanathan Inc,67408.74,Payment for Staff Salary - Inv #963,0,0,1,1,0
2024-11-22,"Swaminathan, Goswami and Goda",73921.25,Payment for Electricity Bill Payment - Inv #759,0,0,0,1,0
2025-01-15,Rao Group,5000.0,Payment for Electricity Bill Payment - Inv #359,0,1,0,1,0
2025-06-15,"Bhatt, Wali and Butala",25000.0,Payment for Internet Charges - Inv #714,0,1,1,1,0
2024-03-30,Solanki Inc,50000.0,Payment for Professional Charges - Inv #715,0,1,1,1,0
2024-03-14,"Narain, Sem and Nayar",5000.0,Payment for Monthly Office Rent - Inv #224,0,1,1,1,0
2024-12-03,Badal and Sons,50000.0,Staff Salary,1,1,1,1,0
2025-09-05,Pau LLC,26706.14,Payment for Stationery Purchase - Inv #532,0,0,1,1,0
2025-02-28,Karan and Sons,63456.53,Payment for Professional Charges - Inv #332,0,0,0,1,0
2026-01-28,Walia and Sons,24228.91,Payment for Stationery Purchase - Inv #465,1,0,0,1,0
2026-02-05,"Sawhney, Zacharia and Gara",42661.97,Payment for Electricity Bill Payment - Inv #325,0,0,0,1,0
2024-10-23,Goda Inc,70193.49,Payment for Electricity Bill Payment - Inv #417,0,0,0,1,0
2025-05-22,"Divan, Dutt and Dutta",10000.0,Payment for Professional Charges - Inv #621,0,1,0,1,0
2025-02-16,Sen LLC,69054.38,Payment for Electricity Bill Payment - Inv #797,0,0,0,1,0
2025-07-14,"Palla, Jani and Dewan",18009.88,Payment for Internet Charges - Inv #905,0,0,0,1,0
2024-07-21,Taneja-Kakar,62303.21,Payment for Internet Charges - Inv #857,0,0,0,1,0
2025-05-16,"Divan, Mani and Dani",19246.09,Payment for Monthly Office Rent - Inv #706,0,0,0,1,0
2025-06-30,Nori and Sons,37871.15,Payment for Stationery Purchase - Inv #404,0,0,1,1,0
2025-08-03,Ganesh-Sengupta,61875.02,Payment for cash expense,1,0,0,1,1
2024-12-27,"Bala, Badal and Iyengar",40164.96,Payment for Internet Charges - Inv #419,0,0,1,1,0
2025-12-19,Chandra-Rattan,50000.0,Internet Charges,1,1,1,1,0
2025-12-29,"Bal, Mani and Merchant",28583.87,Payment for Monthly Office Rent - Inv #782,0,0,1,1,0
2025-07-13,"Bajaj, Sawhney and Pau",25000.0,Payment for Staff Salary - Inv #487,0,1,0,1,0
2024-09-18,Bhatia-Majumdar,25000.0,Payment for Staff Salary - Inv #781,0,1,1,1,0
2024-05-07,Wason and Sons,43172.79,Payment for Electricity Bill Payment - Inv #855,0,0,0,1,0
2025-03-24,Kamdar PLC,65275.36,Payment for Professional Charges - Inv #393,0,0,1,1,0
2025-03-15,Narayan-Chandra,32808.1,Payment for Monthly Office Rent - Inv #890,0,0,1,1,0
2025-03-13,Maharaj-Chada,18165.72,Payment for Stationery Purchase - Inv #942,0,0,1,1,0
2024-11-18,Dixit-Bhatnagar,53419.95,Payment for Electricity Bill Payment - Inv #792,0,0,0,1,0
2026-01-04,"Loke, Desai and Rai",7281.48,Payment for Internet Charges - Inv #888,0,0,0,1,0
2025-12-01,"Sankar, Prasad and Pau",36768.61,Payment for Professional Charges - Inv #341,0,0,1,1,0
2024-10-12,Garde-Mann,49698.44,Payment for Internet Charges - Inv #581,0,0,0,1,0
2024-10-26,Balan-Roy,24188.06,Payment for Professional Charges - Inv #176,0,0,0,1,0
2024-12-19,Malhotra PLC,76762.19,Payment for Stationery Purchase - Inv #647,1,0,1,1,0
2024-09-01,Sanghvi-Varughese,18617.66,Payment for Internet Charges - Inv #468,0,0,1,1,0
2025-01-16,Dey PLC,56934.81,Payment for Electricity Bill Payment - Inv #451,0,0,0,1,0
2024-12-22,"Sachar, Chaudhary and Bhakta",37419.54,Payment for Stationery Purchase - Inv #672,0,0,1,1,0
2025-06-27,"Desai, Dyal and Dalal",5000.0,Petty cash reimbursement,0,1,1,1,1
2024-05-30,Kannan-Manne,16133.35,Payment for Monthly Office Rent - Inv #729,0,0,0,1,0
2025-10-12,Kothari-Singh,21812.27,Payment for Monthly Office Rent - Inv #282,0,0,0,1,0
2024-10-31,Bobal-Basak,70762.34,Payment for Stationery Purchase - Inv #297,0,0,0,1,0
2024-08-12,Mammen-Tara,78813.65,Payment for Professional Charges - Inv #387,0,0,0,1,0
2024-04-05,Sampath-Dash,29924.56,Payment for Stationery Purchase - Inv #869,0,0,0,1,0
2024-11-26,Mistry-Ganguly,50000.0,Payment for Stationery Purchase - Inv #389,0,1,0,1,0
2024-10-04,Wagle-Vasa,64744.26,Payment for Stationery Purchase - Inv #201,0,0,0,1,0
2026-01-08,Om-Aggarwal,25000.0,Petty cash reimbursement,0,1,0,1,1
2024-10-15,"Pillai, Wali and Sahota",25000.0,Payment for Monthly Office Rent - Inv #521,0,1,0,1,0
2025-11-25,Anne PLC,69800.14,Payment for Stationery Purchase - Inv #557,0,0,0,1,0
2024-08-06,"Dada, Kamdar and Kannan",18878.95,Payment for Professional Charges - Inv #328,0,0,0,1,0
2024-02-29,Prashad LLC,50000.0,Payment for personal expense,1,1,0,1,1
2024-12-14,Khurana LLC,21403.73,Payment for Stationery Purchase - Inv #327,0,0,1,1,0
2025-01-06,Sankaran-Bala,35890.16,Payment for Monthly Office Rent - Inv #614,0,0,0,1,0
2025-06-03,"Tailor, Ramakrishnan and Shan",35223.24,Payment for cash expense,1,0,1,1,1
2026-01-05,Viswanathan LLC,28802.87,Payment for Electricity Bill Payment - Inv #289,0,0,0,1,0
2024-06-29,"Salvi, Prabhu and Bhatnagar",25991.46,Payment for Professional Charges - Inv #606,0,0,1,1,0
2024-06-01,"Sankaran, Warrior and Pillai",6473.35,Payment for Stationery Purchase - Inv #110,0,0,1,1,0
2025-07-28,Agate-Sarin,10000.0,Payment for Electricity Bill Payment - Inv #742,0,1,0,1,0
2024-08-25,"Chahal, Bhatnagar and Parekh",39977.99,Payment for Professional Charges - Inv #380,0,0,0,1,0
2025-02-05,Balakrishnan-Ray,50000.0,Payment for Stationery Purchase - Inv #866,0,1,0,1,0
2024-10-23,Tailor and Sons,5000.0,Payment for Staff Salary - Inv #263,0,1,0,1,0
2025-12-23,Rajan PLC,22536.66,Payment for Electricity Bill Payment - Inv #687,0,0,1,1,0
2024-03-04,Natarajan-Murthy,7187.09,Payment for Staff Salary - Inv #710,0,0,1,1,0
2024-03-15,"Suresh, Kade and Rattan",50000.0,Payment for Electricity Bill Payment - Inv #660,0,1,1,1,0
2024-07-25,"Hans, Konda and Gala",18835.08,Payment for Internet Charges - Inv #987,1,0,0,1,0
2024-11-04,Kade-Nayar,76325.58,Payment for Stationery Purchase - Inv #542,0,0,0,1,0
2024-06-19,Dugar-Chandran,30663.93,Payment for Monthly Office Rent - Inv #500,0,0,1,1,0
2024-04-15,Sridhar and Sons,50000.0,Payment for urgent expense,1,1,0,1,1
2025-09-27,"Oza, Nagar and Ravel",13408.42,Payment for Monthly Office Rent - Inv #620,0,0,1,1,0
2024-08-31,"Gaba, Dua and Hora",15000.0,Payment for Monthly Office Rent - Inv #256,0,1,0,1,0
2024-06-05,Kamdar-Vasa,64826.96,Payment for Staff Salary - Inv #339,0,0,1,1,0
2024-10-06,Chokshi PLC,47966.05,Payment for Professional Charges - Inv #780,0,0,0,1,0
2025-02-21,"Sankaran, Mani and Singhal",5000.0,Payment for Stationery Purchase - Inv #132,0,1,0,1,0
2025-06-15,"Kapoor, Tripathi and Saraf",9461.81,Payment for Internet Charges - Inv #783,0,0,1,1,0
2025-01-26,"Singhal, Sarin and Mand",10000.0,Payment for Staff Salary - Inv #293,0,1,0,1,0
2024-05-04,Arya and Sons,66263.72,Payment for Staff Salary - Inv #200,0,0,0,1,0
2025-01-30,Sarma-Gade,10000.0,Payment for Stationery Purchase - Inv #863,0,1,0,1,0
2024-11-10,Upadhyay LLC,21689.04,Payment for Internet Charges - Inv #812,0,0,0,1,0
2025-06-23,Pandey and Sons,5000.0,Payment for Internet Charges - Inv #123,0,1,1,1,0
2024-06-26,"Kaur, Batra and Bhatt",34687.58,Payment for Stationery Purchase - Inv #145,0,0,1,1,0
2026-02-01,Deshmukh LLC,50000.0,Payment for Professional Charges - Inv #735,0,1,0,1,0
2024-11-04,Dua-Upadhyay,10783.16,Payment for Staff Salary - Inv #572,0,0,0,1,0
2024-04-17,Lad Ltd,55980.13,Payment for Professional Charges - Inv #536,0,0,0,1,0
2026-02-13,Lad Group,15000.0,Payment for Professional Charges - Inv #867,0,1,0,1,0
2024-06-01,Seth Group,8814.47,Payment for Electricity Bill Payment - Inv #342,1,0,1,1,0
2025-04-25,"Varghese, Tella and Sathe",78945.24,Payment for Internet Charges - Inv #167,0,0,0,1,0
2024-11-10,Salvi-Gill,30635.0,Payment for Stationery Purchase - Inv #396,0,0,0,1,0
2024-03-14,Dora LLC,18439.98,Payment for Professional Charges - Inv #509,0,0,1,1,0
2025-01-02,Sachdev Inc,29471.32,Payment for Staff Salary - Inv #234,0,0,0,1,0
2024-09-15,"Garg, Bobal and Natarajan",5000.0,Payment for Electricity Bill Payment - Inv #796,0,1,1,1,0
2025-06-01,Gandhi-Chana,5000.0,Payment for Professional Charges - Inv #388,0,1,1,1,0
2025-04-01,"Lal, Pandit and Shanker",76964.22,Payment for Electricity Bill Payment - Inv #171,0,0,0,1,0
2025-10-25,Gupta-Sem,22089.25,Petty cash reimbursement,0,0,0,1,1
2026-01-01,Trivedi LLC,69468.39,Payment for Stationery Purchase - Inv #191,0,0,0,1,0
2025-10-09,"Mohan, Dayal and Nagarajan",26565.08,Payment for Staff Salary - Inv #219,0,0,0,1,0
2025-04-17,Saxena Ltd,16425.21,Payment for Monthly Office Rent - Inv #328,0,0,0,1,0
2025-05-10,Kashyap and Sons,56141.2,Payment for Internet Charges - Inv #906,0,0,0,1,0
2024-12-22,Kumer and Sons,5000.0,Payment for Staff Salary - Inv #506,0,1,1,1,0
2025-07-09,Nath PLC,10782.52,Payment for Monthly Office Rent - Inv #689,0,0,0,1,0
2025-07-22,Sarraf Inc,15000.0,Payment for Monthly Office Rent - Inv #265,0,1,0,1,0
2024-07-07,"Dubey, Bhattacharyya and Parsa",25000.0,Payment for Stationery Purchase - Inv #821,0,1,0,1,0
2025-08-06,"Chadha, Khatri and Kumar",28007.86,Payment for Electricity Bill Payment - Inv #552,0,0,0,1,0
2025-09-19,Sarin and Sons,45462.93,Payment for Staff Salary - Inv #232,0,0,1,1,0
2025-08-24,Kapur-Sangha,55081.4,Payment for Staff Salary - Inv #721,0,0,0,1,0
2025-09-27,Sule Group,51343.37,Petty cash reimbursement,0,0,1,1,1
2024-07-03,"Kannan, Singhal and Pai",66115.16,Payment for Electricity Bill Payment - Inv #819,0,0,0,1,0
2024-10-27,"Mohan, Bail and Rau",78228.24,Payment for Professional Charges - Inv #486,0,0,0,1,0
2024-03-11,Bahl Group,42368.24,Payment for Electricity Bill Payment - Inv #744,0,0,1,1,0
2024-11-13,"Wali, Shroff and Kuruvilla",10000.0,Payment for Stationery Purchase - Inv #684,0,1,0,1,0
2024-11-12,Luthra PLC,22388.56,Payment for Stationery Purchase - Inv #846,0,0,0,1,0
2025-10-12,Sachdeva-Hora,41925.83,Payment for Internet Charges - Inv #708,0,0,0,1,0
2025-08-01,"Sant, Aggarwal and Bhatnagar",7062.01,Payment for Monthly Office Rent - Inv #598,0,0,0,1,0
2025-06-30,"Sule, Bhat and Dash",75996.08,Payment for Professional Charges - Inv #502,0,0,1,1,0
2025-09-25,Zachariah LLC,48879.33,Payment for Monthly Office Rent - Inv #188,0,0,1,1,0
2024-10-28,Shan-Lad,58077.88,Payment for Stationery Purchase - Inv #645,0,0,0,1,0
2024-08-02,Salvi LLC,48945.81,Payment for Stationery Purchase - Inv #285,0,0,0,1,0
2025-06-29,"Dube, Korpal and Bir",10000.0,Payment for Staff Salary - Inv #443,0,1,1,1,0
2024-06-28,"Dutt, Singh and Rajan",10000.0,Payment for Stationery Purchase - Inv #987,0,1,1,1,0
2024-10-30,Varughese Ltd,25196.9,Payment for Staff Salary - Inv #766,0,0,0,1,0
2024-11-02,"Bhardwaj, Swamy and Muni",5000.0,Payment for Monthly Office Rent - Inv #178,0,1,0,1,0
2025-05-04,Shah Ltd,23788.54,Payment for Internet Charges - Inv #123,0,0,0,1,0
2024-10-23,Parikh-Golla,5000.0,Payment for Internet Charges - Inv #729,0,1,0,1,0
2025-07-23,Char LLC,75313.94,Payment for Professional Charges - Inv #434,0,0,0,1,0
2025-01-31,"Dave, Nayar and Mammen",50000.0,Payment for Staff Salary - Inv #120,0,1,0,1,0
2026-02-24,Sharaf and Sons,10000.0,Payment for Monthly Office Rent - Inv #675,1,1,0,1,0
2025-01-21,Bhandari-Buch,25000.0,Payment for Electricity Bill Payment - Inv #591,0,1,0,1,0
2024-03-19,Natarajan PLC,25000.0,Payment for Internet Charges - Inv #211,0,1,1,1,0
2024-03-02,"Bhagat, Kurian and Khosla",67970.44,Payment for Monthly Office Rent - Inv #713,0,0,1,1,0
2025-07-29,Gulati and Sons,4080.14,Payment for Internet Charges - Inv #222,0,0,0,1,0
2024-05-30,"Pradhan, Munshi and Sethi",24504.68,Payment for Stationery Purchase - Inv #510,0,0,0,1,0
2024-09-26,"Mann, Oommen and Dar",69445.85,Payment for Staff Salary - Inv #164,0,0,1,1,0
2025-07-26,Mahajan-Sama,25000.0,Payment for Staff Salary - Inv #612,0,1,0,1,0
2026-02-05,Pillay LLC,47016.19,Payment for Electricity Bill Payment - Inv #701,0,0,0,1,0
2025-11-26,"Goda, Om and Bal",25000.0,Payment for Professional Charges - Inv #590,0,1,0,1,0
2024-10-11,Baria and Sons,15000.0,Payment for Monthly Office Rent - Inv #310,0,1,0,1,0
2025-01-08,Choudhary Ltd,46592.43,Payment for Professional Charges - Inv #604,0,0,0,1,0
2026-01-14,Sood Inc,29236.42,Payment for Professional Charges - Inv #698,0,0,0,1,0
2025-02-07,Sarkar-Lalla,38674.7,Payment for Electricity Bill Payment - Inv #610,0,0,0,1,0
2024-07-20,"Natarajan, Contractor and Dada",70500.32,Payment for Internet Charges - Inv #717,0,0,0,1,0
2025-02-16,Wali-Pau,17567.49,Payment for Stationery Purchase - Inv #376,0,0,0,1,0
2025-12-02,Bhargava and Sons,23904.2,Payment for Stationery Purchase - Inv #919,0,0,1,1,0
2025-11-14,"Rama, Mander and Chaudhary",73622.31,Payment for Electricity Bill Payment - Inv #818,0,0,0,1,0
2025-03-02,"Krishnamurthy, Doshi and Krishnamurthy",10000.0,Payment for Internet Charges - Inv #589,0,1,1,1,0
2024-07-18,Vaidya-Vasa,15000.0,Payment for Professional Charges - Inv #259,1,1,0,1,0
2025-03-18,"Bhandari, Chander and Bansal",25000.0,Payment for Professional Charges - Inv #850,0,1,1,1,0
2024-06-14,"Nagarajan, Devi and Bhasin",60242.9,Petty cash reimbursement,0,0,1,1,1
2025-02-17,Nagar-Deshpande,15000.0,Payment for Electricity Bill Payment - Inv #116,0,1,0,1,0
2025-05-01,Chand-Sinha,68755.51,Payment for personal expense,1,0,0,1,1
2025-11-20,Raman Group,15000.0,Payment for Electricity Bill Payment - Inv #803,0,1,0,1,0
2025-12-29,Devi-Modi,67389.39,Payment for Electricity Bill Payment - Inv #769,0,0,1,1,0
2024-12-09,Date Group,20618.92,Payment for Monthly Office Rent - Inv #583,0,0,1,1,0
2024-05-26,"Karnik, Bassi and Ram",5000.0,Payment for Professional Charges - Inv #503,0,1,0,1,0
2024-10-20,"Raman, Sastry and Shroff",65063.8,Payment for Professional Charges - Inv #137,0,0,0,1,0
2024-12-10,Kapadia and Sons,63977.81,Payment for Staff Salary - Inv #148,0,0,1,1,0
2024-06-11,Sule Inc,62927.37,Payment for personal expense,1,0,1,1,1
2024-11-22,Deep Ltd,10000.0,Payment for Monthly Office Rent - Inv #978,0,1,0,1,0
2025-11-27,Tella Ltd,10440.81,Payment for Monthly Office Rent - Inv #483,0,0,0,1,0
2025-08-09,"Mani, Golla and Rajan",78591.44,Payment for Staff Salary - Inv #159,0,0,0,1,0
2024-06-07,"Nair, Sandal and Uppal",40972.74,Payment for Internet Charges - Inv #580,0,0,1,1,0
2026-01-10,"Kothari, Anne and Babu",50000.0,Stationery Purchase,1,1,0,1,0
2026-01-26,Manne-Barman,12942.95,Payment for Professional Charges - Inv #128,0,0,0,1,0
2025-11-01,"Chacko, Mahajan and Shere",37411.71,Payment for Professional Charges - Inv #419,0,0,0,1,0
2025-01-23,Savant PLC,64222.8,Petty cash reimbursement,0,0,0,1,1
2025-07-16,Anne-Rau,10437.06,Payment for Stationery Purchase - Inv #734,0,0,0,1,0
2025-02-06,"Gopal, Chandra and Khatri",15000.0,Payment for Internet Charges - Inv #577,0,1,0,1,0
2025-10-27,"Peri, Sabharwal and Chawla",42902.61,Payment for Internet Charges - Inv #161,0,0,0,1,0
2024-12-17,Yohannan PLC,10000.0,Petty cash reimbursement,0,1,1,1,1
2025-09-01,Basu-Parsa,40432.57,Payment for Professional Charges - Inv #402,0,0,1,1,0
2025-12-31,Sarma-Pandya,57297.93,Payment for Professional Charges - Inv #821,0,0,1,1,0
2025-07-17,Dube-Sahni,50000.0,Payment for Electricity Bill Payment - Inv #401,0,1,0,1,0
2024-08-14,Pingle and Sons,36369.43,Payment for Stationery Purchase - Inv #990,0,0,0,1,0
2024-12-30,Vyas-Deep,52117.83,Payment for Stationery Purchase - Inv #786,0,0,1,1,0
2024-04-03,Modi PLC,69970.23,Payment for Stationery Purchase - Inv #796,0,0,0,1,0
2025-10-30,"Mody, Talwar and Sem",7133.11,Petty cash reimbursement,0,0,0,1,1
2025-06-10,Hayer PLC,20433.17,Payment for Monthly Office Rent - Inv #720,0,0,1,1,0
2025-04-01,Sha Ltd,15000.0,Payment for Internet Charges - Inv #486,0,1,0,1,0
2024-12-18,Dubey-Lalla,64044.37,Payment for Staff Salary - Inv #626,0,0,1,1,0
2024-04-02,Deshpande PLC,10000.0,Payment for Professional Charges - Inv #310,0,1,0,1,0
2024-07-19,Bora-Pingle,15000.0,Payment for Professional Charges - Inv #448,0,1,0,1,0
2025-06-09,Mander-Chakraborty,69090.83,Payment for Staff Salary - Inv #590,0,0,1,1,0
2024-12-20,Saini LLC,5000.0,Payment for Staff Salary - Inv #861,0,1,1,1,0
2025-04-29,Dugar Group,11362.17,Payment for Stationery Purchase - Inv #312,0,0,0,1,0
2025-01-05,Dasgupta Inc,64701.62,Payment for Professional Charges - Inv #620,0,0,0,1,0
2025-02-17,Apte Ltd,10000.0,Payment for Professional Charges - Inv #876,0,1,0,1,0
2026-02-08,Mutti PLC,22010.41,Payment for Internet Charges - Inv #931,0,0,0,1,0
2024-11-15,Sarin PLC,5000.0,Petty cash reimbursement,0,1,0,1,1
2024-07-15,"Gour, Anand and Kapadia",50000.0,Payment for Electricity Bill Payment - Inv #728,0,1,0,1,0
2025-12-11,"Bansal, Jhaveri and Subramaniam",67647.48,Petty cash reimbursement,0,0,1,1,1
2024-03-08,"Kothari, Chakrabarti and Oza",63744.64,Payment for Monthly Office Rent - Inv #709,1,0,1,1,0
